id,institutionCode,collectionCode,ownerInstitutionCode,basisOfRecord,occurrenceID,catalogNumber,otherCatalogNumbers,higherClassification,kingdom,phylum,class,order,family,scientificName,taxonID,scientificNameAuthorship,genus,subgenus,specificEpithet,verbatimTaxonRank,infraspecificEpithet,taxonRank,identifiedBy,dateIdentified,identificationReferences,identificationRemarks,taxonRemarks,identificationQualifier,typeStatus,recordedBy,associatedCollectors,recordNumber,eventDate,year,month,day,startDayOfYear,endDayOfYear,verbatimEventDate,occurrenceRemarks,habitat,substrate,verbatimAttributes,fieldNumber,eventID,informationWithheld,dataGeneralizations,dynamicProperties,associatedOccurrences,associatedSequences,associatedTaxa,reproductiveCondition,establishmentMeans,cultivationStatus,lifeStage,sex,individualCount,preparations,country,stateProvince,county,municipality,locality,locationRemarks,localitySecurity,localitySecurityReason,decimalLatitude,decimalLongitude,geodeticDatum,coordinateUncertaintyInMeters,verbatimCoordinates,georeferencedBy,georeferenceProtocol,georeferenceSources,georeferenceVerificationStatus,georeferenceRemarks,minimumElevationInMeters,maximumElevationInMeters,minimumDepthInMeters,maximumDepthInMeters,verbatimDepth,verbatimElevation,disposition,language,recordEnteredBy,modified,sourcePrimaryKey-dbpk,collID,recordID,references
13800573,COLO,V,,PreservedSpecimen,8314f78a-8d9b-4a65-a799-8647df97edd9,00820340,506412,"Plantae|Magnoliophyta|Eudicots|Core Eudicots|Caryophyllales|Polygonaceae|Eriogonum",Plantae,Magnoliophyta,,Caryophyllales,POLYGONACEAE,"Eriogonum lonchophyllum",18202,"Torr. & Gray",Eriogonum,,lonchophyllum,,,Species,,,,,,,,"James L. Reveal",,8527,2004-06-22,2004,6,22,174,,"22 June 2004","Voucher for molecular studies by Ann S. Lamb-Frye at Wake Forest University.","On heavy, gray shale road cuts associated with adjacent Juniperus.",,,,,,,,,,,Flr,,,,,,,"United States",Colorado,Montezuma,,"Along Colorado Highway 145 between the P7 Road and 27.6 Road, 5 miles north of the junction of U.S. Highway 160 in Cortez.",,,,37.42278,-108.54472,WGS84,100,"37°25'22""N, 108°32'41""W; T45N R19W SEC3 SW¼","Bre Leinbach","COLO IMLS 2015; Biogeomancer Guide to Best Practices in Georeferencing","National Geographic TOPO!",,"Plotted the point at the collector given lat/long, no reason to doubt accuracy. BL; Georeferenced 11 February 2016",2006,,,,,"6580 ft",,,"Access DB","2015-07-22 00:00:00",25869,368,urn:uuid:ee7166a6-1fa1-4c7f-96e9-dc2982a64386,https://www.soroherbaria.org/portal/collections/individual/index.php?occid=13800573
13800630,COLO,V,,PreservedSpecimen,c04885f1-dfa1-48e0-9e94-2426baa08a7a,00860494,529547,"Plantae|Magnoliophyta|Eudicots|Core Eudicots|Caryophyllales|Polygonaceae|Eriogonum",Plantae,Magnoliophyta,,Caryophyllales,POLYGONACEAE,"Eriogonum lonchophyllum",18202,"Torr. & Gray",Eriogonum,,lonchophyllum,,,Species,,,,,,,,"James A. Erdman",,sn,1977-08-22,1977,8,22,234,,"22 August 1977","Transferred from USGS Herbarium, Denver, CO (2005).","On dry slopes in pinyon-juniper woodland.",,,,,,,,,,,Flr,,,,,,,"United States",Colorado,"Rio Blanco",,"One mile west of Piceance Creek on road to Yellow Creek.",,,,,,,,"T1N R97W",,,,,,1996,,,,,"6550 ft",,,"Access DB","2019-11-04 15:09:20",25926,368,urn:uuid:e743ae0d-909d-4e12-a962-20e2e94f11b4,https://www.soroherbaria.org/portal/collections/individual/index.php?occid=13800630
13800640,COLO,V,,PreservedSpecimen,6a56eea7-f4ab-401d-b63b-936b511ae77e,00862961,520342,"Plantae|Magnoliophyta|Eudicots|Core Eudicots|Caryophyllales|Polygonaceae|Eriogonum",Plantae,Magnoliophyta,,Caryophyllales,POLYGONACEAE,"Eriogonum lonchophyllum",18202,"Torr. & Gray",Eriogonum,,lonchophyllum,,,Species,,,,,,,,"Lynn Marie Moore",,6560,1995-07-09,1995,7,9,190,,"09 July 1995",,"Pinyon-juniper, sagebrush, Atriplex, squawapple, Quercus, and serviceberry, on soil with selenium odor, west-facing draw along a dry wash.",,,,,,,,,,,"Flr & Frt",,,,,,,"United States",Colorado,Dolores,,"Upper Dolores River Drainage and Adjacent Areas: San Juan National Forest: Forest Road 240, ca 23 air mi N of Dolores at Ryman Creek S of Disappointment Valley.",,,,37.8170946,-108.531411,WGS84,1000,"T41N R15W SEC16","Amanda Cook*",Mapstedi,"National Geographic TOPO!",,"I plotted point in given TRS at given elevation. Point is along FR 240. AC",2164,,,,,"7100 ft",,,"Access DB","2020-01-29 16:26:05",25936,368,urn:uuid:a8d201b0-b1a0-4294-8522-7b85fa8d04b6,https://www.soroherbaria.org/portal/collections/individual/index.php?occid=13800640
13800722,COLO,V,,PreservedSpecimen,36e9c2bc-cc3f-43e9-964d-a36187a753c4,00897835,524021,"Plantae|Magnoliophyta|Eudicots|Core Eudicots|Caryophyllales|Polygonaceae|Eriogonum",Plantae,Magnoliophyta,,Caryophyllales,POLYGONACEAE,"Eriogonum lonchophyllum",18202,"Torr. & Gray",Eriogonum,,lonchophyllum,,,Species,,,,,,,,"Melanie Arnett",,4462,1999-06-22,1999,6,22,173,,"22 June 1999","Original ID: Eriogonum lonchophyllum Torr. & A. Gray var. lonchophyllum. Additional TRS: SEC20 SW¼, SEC29, SEC30 NE¼","Sagebrush shrubland in rolling hills with limestone outcroppings. Elev. 8,140-8,680 ft.",,,,,,,,,,,Flr,,,,,,,"United States",Colorado,Gunnison,,"Southern Gunnison Basin: ca 1.5-2 air mi NE of Stubbs Gulch, ca 6 air mi W of Flat Top; ca 4-5 air mi ESE of Gunnison.",,,,,,,,"T49N R1E SEC19 SE¼",,,,,,2563,,,,,"8410 ft",,,"Access DB","2019-11-04 15:09:20",26018,368,urn:uuid:cce54ebc-61a5-4571-985d-53166ff21ef4,https://www.soroherbaria.org/portal/collections/individual/index.php?occid=13800722
13800736,COLO,V,,PreservedSpecimen,4a1513b8-8b56-4269-9313-bbd5159d48de,00901116,524819,"Plantae|Magnoliophyta|Eudicots|Core Eudicots|Caryophyllales|Polygonaceae|Eriogonum",Plantae,Magnoliophyta,,Caryophyllales,POLYGONACEAE,"Eriogonum lonchophyllum",18202,"Torr. & Gray",Eriogonum,,lonchophyllum,,,Species,,,,,,,,"B. E. Nelson",,53376,2001-06-27,2001,6,27,178,,"27 June 2001","Original ID: Eriogonum lonchophyllum Torr. & A. Gray var. saurinum (Reveal) S.L. Welsh.","Base of volcanic dike. Elev. 9,600-9,690 ft.",,,,,,,,,,,Flr,,,,,,,"United States",Colorado,Moffat,,"North-central Colorado: Elkhead Mountains: Fan Rock and adjacent butte, ca 1 mi W of Slater Creek, ca 2 air mi SW of Slater; ca 33 air mi N of Craig.",,,,,,,,"T12N R89W SEC20",,,,,,2940,,,,,"9645 ft",,,"Access DB","2020-04-15 09:47:06",26032,368,urn:uuid:541d168b-7add-4b9f-9c69-3e4166ff741c,https://www.soroherbaria.org/portal/collections/individual/index.php?occid=13800736
13800874,COLO,V,,PreservedSpecimen,c7fa4a4d-cc5e-40c0-a67b-f76ce40885a0,00953174,547365,"Plantae|Magnoliophyta|Eudicots|Core Eudicots|Caryophyllales|Polygonaceae|Eriogonum",Plantae,Magnoliophyta,,Caryophyllales,POLYGONACEAE,"Eriogonum lonchophyllum",18202,"Torr. & Gray",Eriogonum,,lonchophyllum,,,Species,,,,,,,,"C. William T. Penland",,5123,1961-06-21,1961,6,21,172,,"21 June 1961","Original ID: Eriogonum tristichum Small.","Dry roadside meadow.",,,,,,,,,,,Flr,,,,,,,"United States",Colorado,Gunnison,,"13 miles e. of Gunnison.",,,,,,,,,,,,,,2347,,,,,"7700 ft",,,"Access DB","2019-11-04 15:09:20",26170,368,urn:uuid:380b3975-91e6-46ca-95ab-15bc5d0e653e,https://www.soroherbaria.org/portal/collections/individual/index.php?occid=13800874
13800953,COLO,V,,PreservedSpecimen,ccd973fc-91f6-4a9f-bf09-47e9f89204f2,00986521,541798,"Plantae|Magnoliophyta|Eudicots|Core Eudicots|Caryophyllales|Polygonaceae|Eriogonum",Plantae,Magnoliophyta,,Caryophyllales,POLYGONACEAE,"Eriogonum lonchophyllum",18202,"Torr. & Gray",Eriogonum,,lonchophyllum,,,Species,,,,,,,,"Bernadette Kuhn; Joe Rankin",,3453,2007-08-12,2007,8,12,224,,"12 August 2007","GPS Reading.","Rocky barren with Juniperus sp.",,,,,,,,,,,Flr,,,,,,,"United States",Colorado,Otero,,"Comanche National Grassland: ca 26 air mi SW of La Junta.",,,,37.6897,-103.9887,WGS84,250,"37.6897°N, 103.9887°W; T27S R58W SEC13 SE¼","Vanessa Diaz","COLO IMLS 2015; Biogeomancer Guide to Best Practices in Georeferencing","National Geographic TOPO!",,"I placed the point based on the locality and lat/lond data, just north of Forest Road 557, approx 31.7 miles southwest of La Junta, at an elevation of 4887 ft. The TRS infromation seems to be incorrect. VD; Georeferenced 14 July 2015",1505,,,,,"4937 ft",,,"Access DB","2015-07-22 00:00:00",26249,368,urn:uuid:e071cffd-fc04-4c74-ab34-dbf84de296d5,https://www.soroherbaria.org/portal/collections/individual/index.php?occid=13800953
13800958,COLO,V,,PreservedSpecimen,abbb39b3-cc60-4329-b5d9-31eac3585fd1,01346857,543886,"Plantae|Magnoliophyta|Eudicots|Core Eudicots|Caryophyllales|Polygonaceae|Eriogonum",Plantae,Magnoliophyta,,Caryophyllales,POLYGONACEAE,"Eriogonum lonchophyllum",18202,"Torr. & Gray",Eriogonum,,lonchophyllum,,,Species,,,,,,,,"Mo Ewing",,sn,2012-06-06,2012,6,6,158,,"06 June 2012","Rangely Quadrangle.","On a steep (55°) talus slope with occasional junipers and pinyon pines.",,,,,,,,,,,Flr,,,,,,,"United States",Colorado,"Rio Blanco",,"N40° 05' 24"", W108° 33' 42""; T1N R100W SEC1.",,,,40.09,-108.561667,,,"N40° 05' 24"", W108° 33' 42""; T1N R100W SEC1",,,,,,2280,,,,,"2280 m",,,"Access DB","2019-11-04 15:09:20",26254,368,urn:uuid:b59dadc1-584b-4c8f-972f-ce5fa3337e69,https://www.soroherbaria.org/portal/collections/individual/index.php?occid=13800958
13800975,COLO,V,,PreservedSpecimen,3f131d0b-058a-49ca-9b75-ebd784d7e977,01801752,544637,"Plantae|Magnoliophyta|Eudicots|Core Eudicots|Caryophyllales|Polygonaceae|Eriogonum",Plantae,Magnoliophyta,,Caryophyllales,POLYGONACEAE,"Eriogonum lonchophyllum",18202,"Torr. & Gray",Eriogonum,,lonchophyllum,,,Species,,,,,,,,"Rick Harner",,,2012-07-14,2012,7,14,196,,"14 July 2012",,"Along the clay soil cut banks of the road adjacent to Pinon Juniper Forest.",,,,,,,,,,,Flr,,,,,,,"United States",Colorado,Delta,,"7.0 miles northwest of Hotchkiss along Leroux Creek Road (3100 Road).",,,,,,,,"N38° 53.267, W107° 47.059;",,,,,,2060,,,,,"6760 ft",,,"Access DB","2019-11-04 15:09:20",26271,368,urn:uuid:fcfa4467-23ee-4a80-a103-1910ea104b6f,https://www.soroherbaria.org/portal/collections/individual/index.php?occid=13800975
13800996,COLO,V,,PreservedSpecimen,63de69ec-a2bb-4dc6-a97e-b49db32c0bdf,01810738,545240,"Plantae|Magnoliophyta|Eudicots|Core Eudicots|Caryophyllales|Polygonaceae|Eriogonum",Plantae,Magnoliophyta,,Caryophyllales,POLYGONACEAE,"Eriogonum lonchophyllum",18202,"Torr. & Gray",Eriogonum,,lonchophyllum,,,Species,,,,,,,,"A. Huber; S. Goodrich",,5289,2013-07-17,2013,7,17,198,,"17 July 2013","Some leaves are crenate.","Plants growing on loose shales of Green River Formation.",,,,,,,,,,,Flr,,,,,,,"United States",Colorado,"Rio Blanco",,"Cathedral Bluffs, East Tavaputs Plateau. Ashley National Forest.",,,,39.789397,-108.564722,,,"39° 47' 21.83""N, 108° 33' 53.0""W;",,,,,,2605,,,,,"8545 ft",,,"Access DB","2019-11-04 15:09:20",26292,368,urn:uuid:ba1678f4-a8f7-4415-984c-70e63042e0f5,https://www.soroherbaria.org/portal/collections/individual/index.php?occid=13800996
13800997,COLO,V,,PreservedSpecimen,34a44f42-a4ae-4696-b8d7-ba0437651d90,01810746,545243,"Plantae|Magnoliophyta|Eudicots|Core Eudicots|Caryophyllales|Polygonaceae|Eriogonum",Plantae,Magnoliophyta,,Caryophyllales,POLYGONACEAE,"Eriogonum lonchophyllum",18202,"Torr. & Gray",Eriogonum,,lonchophyllum,,,Species,,,,,,,,"A. Huber; S. Goodrich",,5286,2013-07-17,2013,7,17,198,,"17 July 2013",,"Plants growing in cracks and crevices of Green River Formation parent material.",,,,,,,,,,,Flr,,,,,,,"United States",Colorado,"Rio Blanco",,"Cathedral Bluffs, East Tavaputs Plateau. Ashley National Forest.",,,,39.7877,-108.52485,,,"39° 47' 15.72""N, 108° 31'29.46""W;",,,,,,2617,,,,,"8585 ft",,,"Access DB","2019-11-04 15:09:20",26293,368,urn:uuid:779f3bc5-df90-450b-9eab-16b68f2b9de3,https://www.soroherbaria.org/portal/collections/individual/index.php?occid=13800997
13800998,COLO,V,,PreservedSpecimen,abf6f4ab-bd59-4810-9f43-ad3f292b7466,01810761,545220,"Plantae|Magnoliophyta|Eudicots|Core Eudicots|Caryophyllales|Polygonaceae|Eriogonum",Plantae,Magnoliophyta,,Caryophyllales,POLYGONACEAE,"Eriogonum lonchophyllum",18202,"Torr. & Gray",Eriogonum,,lonchophyllum,,,Species,,,,,,,,"A. Huber; S. Goodrich",,5295,2013-07-17,2013,7,17,198,,"17 July 2013",,"Plants growing in serviceberry and mountain big sagebrush community.",,,,,,,,,,,Flr,,,,,,,"United States",Colorado,"Rio Blanco",,"Calamity Ridge, East Tavaputs Plateau. Ashley National Forest",,,,39.959083,-108.597,,,"39° 57' 32.7"" N, 108° 35' 49.2""W;",,,,,,2536,,,,,"8320 ft",,,"Access DB","2019-11-04 15:09:20",26294,368,urn:uuid:32ace297-6a8f-41b4-b92a-029a3e1e9464,https://www.soroherbaria.org/portal/collections/individual/index.php?occid=13800998
13800999,COLO,V,,PreservedSpecimen,22cf3997-0d9e-4671-9514-336244475499,01810795,545227,"Plantae|Magnoliophyta|Eudicots|Core Eudicots|Caryophyllales|Polygonaceae|Eriogonum",Plantae,Magnoliophyta,,Caryophyllales,POLYGONACEAE,"Eriogonum lonchophyllum",18202,"Torr. & Gray",Eriogonum,,lonchophyllum,,,Species,,,,,,,,"S. Goodrich",,28610,2013-06-21,2013,6,21,172,,"21 June 2013","flowers white. Unitah Basin USUUB.","Green River Formation. Steep slopes with loose gravel that moves down slope with disturbance.",,,,,,,,,,,Flr,,,,,,,"United States",Colorado,"Rio Blanco",,"East Tavaputs Plateau,Yellow Creek.",,,,40.138472,-108.385639,,,"40° 08' 18.5""N, 108° 23' 08.3""W;",,,,,,1780,,,,,"5840 ft",,,"Access DB","2019-11-04 15:09:20",26295,368,urn:uuid:dd889c5a-11f7-4359-8b7a-95740af14509,https://www.soroherbaria.org/portal/collections/individual/index.php?occid=13800999
13801000,COLO,V,,PreservedSpecimen,1b2a677d-7250-4b27-95bd-a52932c485a4,01810803,545226,"Plantae|Magnoliophyta|Eudicots|Core Eudicots|Caryophyllales|Polygonaceae|Eriogonum",Plantae,Magnoliophyta,,Caryophyllales,POLYGONACEAE,"Eriogonum lonchophyllum",18202,"Torr. & Gray",Eriogonum,,lonchophyllum,,,Species,,,,,,,,"S. Goodrich",,28603,2013-06-21,2013,6,21,172,,"21 June 2013",10,"Steep slopes with loose gravel that moves down slope with disturbance. Green River Formation.",,,,,,,,,,,Flr,,,,,,,"United States",Colorado,"Rio Blanco",,"East Tavaputs Plateau, Yellow Creek.",,,,40.139583,-108.389194,,,"40° 08' 22.5""N, 108° 23' 21.1""W;",,,,,,1745,,,,,"5725 ft",,,"Access DB","2019-11-04 15:09:20",26296,368,urn:uuid:5f73f078-1dba-45c6-a8ef-5476795ef9d6,https://www.soroherbaria.org/portal/collections/individual/index.php?occid=13801000
13801001,COLO,V,,PreservedSpecimen,dc587f8b-0f9f-40ff-b32d-de576298fc35,01810910,545228,"Plantae|Magnoliophyta|Eudicots|Core Eudicots|Caryophyllales|Polygonaceae|Eriogonum",Plantae,Magnoliophyta,,Caryophyllales,POLYGONACEAE,"Eriogonum lonchophyllum",18202,"Torr. & Gray",Eriogonum,,lonchophyllum,,,Species,,,,,,,,"S. Goodrich; A. Huber",,28574,2013-06-06,2013,6,6,157,,"06 June 2013",12,"With scattered pinyon and juniper. Semibarrens of Green River Formation",,,,,,,,,,,Flr,,,,,,,"United States",Colorado,"Rio Blanco",,"East Tavaputs Plateau, Yellow Creek, Piceance Creek drainage near Dudley Bluffs.",,,,39.872361,-108.267111,,,"39° 52' 20.5""N, 108° 16' 01.6""W;",,,,,,1978,,,,,"6490 ft",,,"Access DB","2019-11-04 15:09:20",26297,368,urn:uuid:6242e41b-0af1-4f18-8b68-8e9bb8fd13de,https://www.soroherbaria.org/portal/collections/individual/index.php?occid=13801001
13801011,COLO,V,,PreservedSpecimen,15abd9f0-4df0-419d-91a2-73821e2094ca,01812197,545101,"Plantae|Magnoliophyta|Eudicots|Core Eudicots|Caryophyllales|Polygonaceae|Eriogonum",Plantae,Magnoliophyta,,Caryophyllales,POLYGONACEAE,"Eriogonum lonchophyllum",18202,"Torr. & Gray",Eriogonum,,lonchophyllum,,,Species,,,,,,,,"Mike Bone",,MB3,2012-06-21,2012,6,21,173,,"21 June 2012","BLM lands.","Plants are on East and North-east facing slopes in Mancos shale badlands. Growing with Artemisia, Atriplex, and Xylorhiza venusa.",,,,,,,,,,,Flr,,,,,,,"United States",Colorado,Montrose,,"From Kinikin road turn south on Canal rd. Population starts 0.5 miles down the road where canal goes into tunnel under hill.",,,,38.409517,-107.8051,,,"N 38° 24.571', W 107° 48.306';",,,,,,,,,,,,,,"Access DB","2019-11-04 15:09:20",26307,368,urn:uuid:14bbc390-9051-4ead-87d4-5f2ce6ce46c6,https://www.soroherbaria.org/portal/collections/individual/index.php?occid=13801011
13801012,COLO,V,,PreservedSpecimen,2ba8b36d-a35b-4834-9483-2dc869acdbfc,01812205,545103,"Plantae|Magnoliophyta|Eudicots|Core Eudicots|Caryophyllales|Polygonaceae|Eriogonum",Plantae,Magnoliophyta,,Caryophyllales,POLYGONACEAE,"Eriogonum lonchophyllum",18202,"Torr. & Gray",Eriogonum,,lonchophyllum,,,Species,,,,,,,,"Mike Bone",,MB4,2012-06-21,2012,6,21,173,,"21 June 2012",,"Plants are on East and North-east facing slopes. Growing with Artemisia nova, Atriplex gardneri, Xylorhiza venusta, and Hilaria jamesii.",,,,,,,,,,,Flr,,,,,,,"United States",Colorado,Montrose,,"0.25 miles off of Peach Valley road to the east. On the south side of Wave Road on the Wave/Eagle loop.",,,,,,,,,,,,,,,,,,,,,,"Access DB","2019-11-04 15:09:20",26308,368,urn:uuid:771bdd45-e700-461b-abe1-11189d0b9180,https://www.soroherbaria.org/portal/collections/individual/index.php?occid=13801012
13933720,COLO,V,,PreservedSpecimen,1716ed8f-e209-4e5f-b783-90eb913e0420,01710409,,"Plantae|Magnoliophyta|Eudicots|Core Eudicots|Caryophyllales|Polygonaceae|Eriogonum",Plantae,Magnoliophyta,,Caryophyllales,Polygonaceae,"Eriogonum humivagans",48974,Reveal,Eriogonum,,humivagans,,,Species,,,,,,,,"A. H. Holmgren; J. S. Shultz, L. M. Shultz",,16316,1976-08-26,1976,8,26,239,239,26-Aug-76,"Imager: Melissa Smithson; Date Imaged: 6/19/2013;",,,,,,,,,,,,,,,,,,,"United States",Utah,"San Juan",,"14.5 mi. E of Monticello, along Hwy 666; N of Highway.",,,,37.83,-109.08,,,,,"TRS Conversion Calculator",Label,,,2036,2036,,,,"6680 ft",,en,"NYBG Database","2019-11-21 17:02:43",206700,368,urn:uuid:2c4644e2-06ae-4beb-9134-afca19e88343,https://www.soroherbaria.org/portal/collections/individual/index.php?occid=13933720
13933721,COLO,V,,PreservedSpecimen,5a048d5f-c48b-4ffc-a7e9-e39e138ca111,01710417,426781,"Plantae|Magnoliophyta|Eudicots|Core Eudicots|Caryophyllales|Polygonaceae|Eriogonum",Plantae,Magnoliophyta,,Caryophyllales,Polygonaceae,"Eriogonum humivagans",48974,Reveal,Eriogonum,,humivagans,,,Species,,,,,,,,"John Anderson",,85-130,1985-09-27,1985,9,27,270,,"27 Sept. 1985","Imager: Melissa Smithson; Date Imaged: 6/19/2013","On Mancos clay with some small cobbles on surface.",,,,,,,,,,"Purshia tridentata, Yucca baccata, Cordylanthus kingii, Lichen.",,,,,,,,"United States",Utah,"San Juan",,"On BLM land just SE of old drill pad. This is site 1c in the Status report.",,,,,,,,"TRS: T33S R26E sec 31 NWSENE",,,,,,2103,,,,,"6900 ft",,,ahorsley,"2015-01-08 00:00:00",206701,368,urn:uuid:dfda64ec-f702-4438-ad0a-54611556fff4,https://www.soroherbaria.org/portal/collections/individual/index.php?occid=13933721
13933722,COLO,V,,PreservedSpecimen,b1c52584-8733-4c5a-812b-942ebf7ea6db,01710425,426780,"Plantae|Magnoliophyta|Eudicots|Core Eudicots|Caryophyllales|Polygonaceae|Eriogonum",Plantae,Magnoliophyta,,Caryophyllales,Polygonaceae,"Eriogonum humivagans",48974,Reveal,Eriogonum,,humivagans,,,Species,,,,,,,,"John Anderson",,85-129,1985-09-27,1985,9,27,270,,"27 Sept. 1985","Imager: Melissa Smithson; Date Imaged: 6/19/2013","On the edge of Pinyon-Juniper woodland with Artemisia nova, Artemisia tridentata, and Chrysothamnus nauseosus",,,,,,,,,,"Artemisia nova, Artemisia tridentata, and Chrysothamnus nauseosus",,,,,,,,"United States",Utah,"San Juan",,"3.3 miles north of Hwy 160 on West Summitt Road (occurs from 2.8 miles north to 3.3 miles north) along roadside.",,,,,,,,,,,,,,2080,,,,,"6825 ft",,,ahorsley,"2015-01-08 00:00:00",206702,368,urn:uuid:77a5d06e-c8f6-42e2-9dd0-6ec15ca5170f,https://www.soroherbaria.org/portal/collections/individual/index.php?occid=13933722
13933925,COLO,V,,PreservedSpecimen,dc109c00-749d-42a4-ab69-5d156c1de04a,01712454,50509,"Plantae|Magnoliophyta|Eudicots|Core Eudicots|Caryophyllales|Polygonaceae|Eriogonum",Plantae,Magnoliophyta,,Caryophyllales,Polygonaceae,"Eriogonum lonchophyllum",18202,"Torr. & Gray",Eriogonum,,lonchophyllum,,,Species,,,,,,,,"James L. Reveal; C. Rose Broome",,7298,1993-08-09,1993,8,9,221,,"9 Aug 1993","Imager: Melissa Smithson; Date Imaged: 6/20/2013","On white shale ridgetops and slope, pinyon-juniper association.",,,,,,,,,,"Artemisia, Atriplex.",,,,,,,,"United States",Utah,Uintah,,"East Tavaputs Plateau, 3.2 miles southeast of Rainbow on Atchee Ridge Road toward Threemile Canyon, about 20 air miles south of Bonanza.",,,,39.803937,-109.160843,WGS84,1000,"TRS: T12S R25E sec 6 SW 1/4","Alexander Henrie","SoRo; Biogeomancer Guide to Best Practices in Georeferencing",GEOLocate,"reviewed - high confidence","Georeferenced using TRS value provided from record to determine locality; Georeferenced 1/5/2022",1920,,,,,"6300 feet",,,ahorsley,"2015-01-08 00:00:00",206905,368,urn:uuid:3af779f8-1acf-4c10-8479-dfa476447e0d,https://www.soroherbaria.org/portal/collections/individual/index.php?occid=13933925
13933926,COLO,V,,PreservedSpecimen,5a5df1a4-85b5-44fb-8a5e-f4201199aa12,01712462,460603,"Plantae|Magnoliophyta|Eudicots|Core Eudicots|Caryophyllales|Polygonaceae|Eriogonum",Plantae,Magnoliophyta,,Caryophyllales,Polygonaceae,"Eriogonum lonchophyllum",18202,"Torr. & Gray",Eriogonum,,lonchophyllum,,,Species,,,,,,,,"Loraine Yeatts",,3856,1996-09-07,1996,9,7,251,,"7 Sep 1996","Imager: Melissa Smithson; Date Imaged: 6/20/2013; Woody based plants to 0.4 m. with many stems, branched mostly above, diffusely so in inflorescence; tepals white; locally common.","On barren W. facing roadcut in clay;",,,,,,,,,,"Eriogonum viridulum;",,,,,,,,"United States",Utah,Uintah,,"7.5' Steinaker Reservoir quad. Steinaker Reservoir, along UT hwy 44, 3 mi. N of Vernal;Mowry & Frontier Formation.",,,,,,WGS84,,"84800E 24800N",,,,,,1700,,,,,"1700 m",,,ahorsley,"2015-01-08 00:00:00",206906,368,urn:uuid:eeefa0d6-8b29-49c9-bc4e-3c6bccdbb37f,https://www.soroherbaria.org/portal/collections/individual/index.php?occid=13933926
13933927,COLO,V,,PreservedSpecimen,ee41ff16-78f8-416d-a058-df916eba5896,01712470,300456,"Plantae|Magnoliophyta|Eudicots|Core Eudicots|Caryophyllales|Polygonaceae|Eriogonum",Plantae,Magnoliophyta,,Caryophyllales,Polygonaceae,"Eriogonum lonchophyllum",18202,"Torr. & Gray",Eriogonum,,lonchophyllum,,,Species,"J. L. Reveal",1975,,,,,,"Leila M. Shultz; John S. Shultz",,1297,1974-08-29,1974,8,29,241,,"29 August 1974","Imager: Melissa Smithson; Date Imaged: 6/20/2013","Pinyon-juniper woodland in red sands",,,,,,,,,,,,,,,,,,"United States","New Mexico",Sandoval,,"12 mi N of San Ysidro on hwy 4, 1 mi S of Jemez Spring; on slopes above Jemez Creek, between Sierra Nacimento and Jemez Mtns.",,,,,,,,,,,,,,,,,,,,,,robbiegershon,"2015-01-08 00:00:00",206907,368,urn:uuid:fbca79c4-6a9f-4de1-8d16-e941da77f7c3,https://www.soroherbaria.org/portal/collections/individual/index.php?occid=13933927
13933928,COLO,V,,PreservedSpecimen,0d17c278-fc7e-4aeb-bcf3-3943d0893985,01712488,94155,"Plantae|Magnoliophyta|Eudicots|Core Eudicots|Caryophyllales|Polygonaceae|Eriogonum",Plantae,Magnoliophyta,,Caryophyllales,Polygonaceae,"Eriogonum lonchophyllum",18202,"Torr. & Gray",Eriogonum,,lonchophyllum,,,Species,,,,,,,,"U. T. Waterfall",,11105,1952-08-25,1952,8,25,238,,1952-8-25,"Imager: Melissa Smithson; Date Imaged: 6/20/2013",,,,,,,,,,,,,,,,,,,"United States","New Mexico","Rio Arriba",,"Shale hillside, opening in pine forest, 12 miles west of Chama,",,,,,,,,,,,,,,,,,,,,,,robbiegershon,"2015-01-08 00:00:00",206908,368,urn:uuid:58cc579c-2238-4464-85a0-afb06e185844,https://www.soroherbaria.org/portal/collections/individual/index.php?occid=13933928
